Ts (degC),I (a.u.),P (W),q (slm)
3.297999999999999687e+01,3.167819743251863329e+01,3.495865020611126361e+00,3.506545260425366628e+00
3.739000000000000057e+01,4.526793661917230338e+01,3.499782680380445488e+00,3.502219294947310324e+00
3.957999999999999829e+01,5.158979256766910026e+01,3.499953053532867120e+00,3.500533422581103338e+00
3.956000000000000227e+01,5.038276351748071846e+01,3.499947678851935695e+00,3.500560556345647001e+00
3.982999999999999829e+01,4.808713406052610395e+01,3.499945361014768164e+00,3.500587290458405221e+00
4.028000000000000114e+01,4.902369326729260735e+01,3.499962776606960091e+00,3.500396546310236445e+00
4.082999999999999829e+01,4.933431684868487110e+01,3.499953225355910469e+00,3.500552972037596522e+00
4.115999999999999659e+01,4.928341142876008263e+01,3.499962723785452479e+00,3.500438605989279139e+00
4.167999999999999972e+01,4.820080772086389942e+01,3.499971401762307810e+00,3.500334798334641118e+00
4.217000000000000171e+01,4.918632847105227768e+01,3.499972941040506935e+00,3.500312874335511637e+00
4.247999999999999687e+01,4.800261854774364423e+01,3.499905902413377845e+00,5.465962078082156061e+00
4.270000000000000284e+01,4.742925381823363296e+01,3.499912072154269360e+00,7.290222714334519516e+00
4.161999999999999744e+01,4.629681640939914189e+01,3.499967757919388411e+00,3.500378979902799337e+00
4.114000000000000057e+01,4.820348825018854910e+01,3.499961910852336988e+00,3.500430750902261856e+00
4.222999999999999687e+01,4.934428506710468554e+01,3.499807041596213697e+00,3.832624479368229586e+00
4.293999999999999773e+01,4.883815037819503857e+01,3.161868273945061425e+00,7.499264805496273389e+00
4.339000000000000057e+01,4.826454913139045289e+01,2.710337812866087326e+00,7.499285314890324905e+00
4.221999999999999886e+01,4.653257487631527312e+01,3.499965868457528995e+00,3.500462615674235778e+00
4.206000000000000227e+01,4.848128273853320991e+01,3.499964762706814003e+00,3.500479514422197624e+00
4.270000000000000284e+01,4.854082350338337193e+01,3.444937070524400013e+00,7.499030318649703375e+00
4.371999999999999886e+01,4.858674481409789792e+01,2.327154875949037915e+00,7.499311165265353907e+00
4.257000000000000028e+01,4.474257997274395393e+01,3.499867746965343862e+00,4.279901636034988854e+00
4.252000000000000313e+01,4.849499088665356084e+01,3.499916321580583745e+00,6.178735855704514890e+00
4.264000000000000057e+01,4.868106840338351304e+01,3.499859821998020148e+00,7.491759079032302537e+00
4.275000000000000000e+01,4.675138786466238372e+01,3.499906689894863643e+00,7.355145236504652573e+00
4.257999999999999829e+01,4.576737491221771137e+01,3.499889106961633356e+00,5.034104434733463584e+00
4.253000000000000114e+01,4.861507022368458308e+01,3.499918211433425519e+00,6.354996245453154557e+00
