Ts (degC),I (a.u.),P (W),q (slm)
3.625000000000000000e+01,3.354640318477447636e+01,3.493840990150828052e+00,3.507443170517396069e+00
3.988000000000000256e+01,4.644329945300683704e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.200999999999999801e+01,5.072216090582759307e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.215999999999999659e+01,4.712299102443520127e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.260000000000000142e+01,4.952607817161729287e+01,3.500000000000000000e+00,7.108144317832863379e+00
4.282999999999999829e+01,4.956299950657829356e+01,3.150007386694547495e+00,7.484304141037885216e+00
4.199000000000000199e+01,4.743898305563977402e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.192999999999999972e+01,4.972890406917228745e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.272999999999999687e+01,4.980236978966196659e+01,3.300166114287918617e+00,7.472052667049393193e+00
4.340999999999999659e+01,5.015953061221798492e+01,2.505529329599006871e+00,7.500000000000000000e+00
4.314000000000000057e+01,4.765137065751945755e+01,3.013997281447964305e+00,7.489133686033165205e+00
4.292000000000000171e+01,4.783781280507523803e+01,3.229212068256407164e+00,7.472279398197969158e+00
4.290999999999999659e+01,4.706377300714331824e+01,3.312125020200025638e+00,7.464974656106704742e+00
4.315999999999999659e+01,4.667450496202943100e+01,3.089541434225327787e+00,7.480401790826501696e+00
4.331000000000000227e+01,4.748968891409777626e+01,2.866695418401824291e+00,7.495223160633512904e+00
4.356000000000000227e+01,4.746221841597781577e+01,2.597255743028624497e+00,7.500000000000000000e+00
4.353000000000000114e+01,4.671469072838362990e+01,2.680527565774265319e+00,7.500000000000000000e+00
4.350999999999999801e+01,4.553795560150334865e+01,2.781783597295484078e+00,7.500000000000000000e+00
4.354999999999999716e+01,4.684096386202962492e+01,2.649888177661925859e+00,7.500000000000000000e+00
4.357999999999999829e+01,4.653391267725614000e+01,2.637592702858110982e+00,7.500000000000000000e+00
4.371000000000000085e+01,4.539568305845786256e+01,2.571623236839942983e+00,7.500000000000000000e+00
4.363000000000000256e+01,4.524101306729221506e+01,2.669763321408039403e+00,7.500000000000000000e+00
4.342000000000000171e+01,4.572703639511335183e+01,2.867355963067393709e+00,7.500000000000000000e+00
4.363000000000000256e+01,4.726366707575137838e+01,2.533128528463464146e+00,7.500000000000000000e+00
4.378000000000000114e+01,4.566939762349698384e+01,2.475974044872414126e+00,7.500000000000000000e+00
4.360000000000000142e+01,4.535394514736762517e+01,2.694707960801972391e+00,7.500000000000000000e+00
4.346999999999999886e+01,4.677045214398436457e+01,2.741724882293583576e+00,7.500000000000000000e+00
4.359000000000000341e+01,4.553777821353307331e+01,2.693108413380873145e+00,7.500000000000000000e+00
4.367000000000000171e+01,4.499167949323373250e+01,2.642063766126096613e+00,7.500000000000000000e+00
4.360999999999999943e+01,4.550751139116587751e+01,2.673018773397970893e+00,7.500000000000000000e+00
4.363000000000000256e+01,4.599264531541268752e+01,2.618248153327845884e+00,7.500000000000000000e+00
4.371999999999999886e+01,4.527391853571496227e+01,2.567873047816310983e+00,7.500000000000000000e+00
4.367000000000000171e+01,4.478443614248072890e+01,2.655676590087996836e+00,7.500000000000000000e+00
4.346999999999999886e+01,4.466735022744381922e+01,2.882982752734984722e+00,7.500000000000000000e+00
4.356000000000000227e+01,4.679194811672950749e+01,2.640783734281138884e+00,7.500000000000000000e+00
4.382000000000000028e+01,4.614781544210467246e+01,2.398804229909877961e+00,7.500000000000000000e+00
4.382999999999999829e+01,4.538499789699249476e+01,2.439192984184794355e+00,7.500000000000000000e+00
4.357999999999999829e+01,4.461257430056447504e+01,2.765579975276288849e+00,7.500000000000000000e+00
4.345000000000000284e+01,4.543590824436095943e+01,2.852617915948122196e+00,7.497946679856276830e+00
4.370000000000000284e+01,4.662081060902308849e+01,2.498219075204747064e+00,7.500000000000000000e+00
4.399000000000000199e+01,4.518437456672950248e+01,2.276760218409623171e+00,7.500000000000000000e+00
4.363000000000000256e+01,4.275470139755538668e+01,2.835674445296689328e+00,7.500000000000000000e+00
4.339000000000000057e+01,4.538939564041276498e+01,2.921225942260536890e+00,7.490619268082270743e+00
4.385000000000000142e+01,4.641582402744395353e+01,2.347046461109628002e+00,7.500000000000000000e+00
4.438000000000000256e+01,4.561997782781896404e+01,1.818951877999874789e+00,7.500000000000000000e+00
4.357000000000000028e+01,3.897042224210532169e+01,3.156425830435719337e+00,7.500000000000000000e+00
4.335000000000000142e+01,4.721559493590299184e+01,2.841504034589377614e+00,7.485066116401421610e+00
4.424000000000000199e+01,4.729664645582753479e+01,1.859178054956751369e+00,7.500000000000000000e+00
4.384000000000000341e+01,4.177382229924818802e+01,2.670665838157903593e+00,7.500000000000000000e+00
4.327000000000000313e+01,4.331408450582781455e+01,3.192218765536674496e+00,7.476090535615592003e+00
4.420000000000000284e+01,4.723983056729250052e+01,1.906605235297336165e+00,7.500000000000000000e+00
4.400999999999999801e+01,4.368927730826980138e+01,2.354553731924689419e+00,7.500000000000000000e+00
4.338000000000000256e+01,4.212923141560091267e+01,3.151119178038264579e+00,7.485049381752061137e+00
4.385999999999999943e+01,4.627534261014971406e+01,2.344512246877201278e+00,7.500000000000000000e+00
4.407999999999999829e+01,4.573136761804594386e+01,2.139656056331608269e+00,7.500000000000000000e+00
4.356000000000000227e+01,4.153915033364656750e+01,2.993080193383098830e+00,7.500000000000000000e+00
4.371999999999999886e+01,4.562504816729243373e+01,2.541726769408492181e+00,7.500000000000000000e+00
4.397999999999999687e+01,4.627408364830901633e+01,2.212489934753683496e+00,7.500000000000000000e+00
4.365999999999999659e+01,4.463200567443540479e+01,2.674367424421737471e+00,7.500000000000000000e+00
4.347999999999999687e+01,4.591777034605214425e+01,2.785077032676521291e+00,7.491504588647252660e+00
4.388000000000000256e+01,4.606380745601520488e+01,2.336140429063206181e+00,7.500000000000000000e+00
4.396000000000000085e+01,4.449154889436024263e+01,2.354310845987511502e+00,7.500000000000000000e+00
4.365999999999999659e+01,4.375437130206836400e+01,2.733187845181503484e+00,7.500000000000000000e+00
4.363000000000000256e+01,4.568273621334551393e+01,2.635918003390838926e+00,7.500000000000000000e+00
4.400999999999999801e+01,4.534886002556424245e+01,2.241300454166274214e+00,7.500000000000000000e+00
4.385999999999999943e+01,4.276624393421138848e+01,2.580056370492957996e+00,7.500000000000000000e+00
4.340999999999999659e+01,4.383549180620277497e+01,3.001687666027294199e+00,7.481786089295356490e+00
4.367999999999999972e+01,4.668323885582745447e+01,2.513152680230491764e+00,7.500000000000000000e+00
4.415999999999999659e+01,4.575993447236756140e+01,2.048547230399872632e+00,7.500000000000000000e+00
4.385000000000000142e+01,4.285754207312065489e+01,2.584469689732554087e+00,7.500000000000000000e+00
4.321000000000000085e+01,4.502972182161727233e+01,3.140277304227390154e+00,7.458615127543616552e+00
4.374000000000000199e+01,4.669107841860896713e+01,2.446602340410683141e+00,7.500000000000000000e+00
4.411999999999999744e+01,4.599337704078902789e+01,2.076600335369541916e+00,7.500000000000000000e+00
4.367000000000000171e+01,4.337496553533799215e+01,2.746972586572686392e+00,7.493145217104398625e+00
4.334000000000000341e+01,4.550120672706840708e+01,2.965738422335929325e+00,7.456220290953213592e+00
4.381000000000000227e+01,4.736653238853327963e+01,2.324154752678232683e+00,7.493602004767533131e+00
4.424000000000000199e+01,4.507521198101537863e+01,2.006733273878302359e+00,7.500000000000000000e+00
4.377000000000000313e+01,4.100463356954886507e+01,2.796968510766323135e+00,7.491771062064639608e+00
4.340999999999999659e+01,4.583075661936094747e+01,2.866610369187241769e+00,7.447652904922252404e+00
4.399000000000000199e+01,4.603161646691675912e+01,2.216538437359448555e+00,7.497541935977241501e+00
4.410000000000000142e+01,4.408888559379622762e+01,2.226789552376415404e+00,7.500000000000000000e+00
4.329999999999999716e+01,4.283833982537665008e+01,3.189031633290894341e+00,7.431175062027365108e+00
4.365999999999999659e+01,4.716564297631521896e+01,2.502161512415906230e+00,7.454687102725611858e+00
4.424000000000000199e+01,4.629696176898409732e+01,1.924202026006318178e+00,7.500000000000000000e+00
4.378999999999999915e+01,4.144255519285702150e+01,2.745340049533236293e+00,7.467692467186211047e+00
4.353999999999999915e+01,4.533034515620224880e+01,2.757533512658913111e+00,7.435112113937078604e+00
4.403000000000000114e+01,4.631526475826988332e+01,2.153361831931627002e+00,7.475251142362052903e+00
4.406000000000000227e+01,4.302355750319508587e+01,2.342365182187057471e+00,7.479089252312562941e+00
4.360999999999999943e+01,4.370340921654182864e+01,2.790344939850251116e+00,7.432761736443928235e+00
4.372999999999999687e+01,4.566951834586387093e+01,2.526064175659762157e+00,7.437438003321675595e+00
4.434000000000000341e+01,4.635604674530090108e+01,1.810316639594113486e+00,7.488430349688391274e+00
4.396999999999999886e+01,4.016552934248124274e+01,2.633748958074465296e+00,7.459687908109418508e+00
4.342000000000000171e+01,4.438245036541257349e+01,2.952977649512892988e+00,7.398758006835123524e+00
4.431000000000000227e+01,4.705116367894802920e+01,1.796299171874146561e+00,7.472871968537631915e+00
4.424000000000000199e+01,4.082232308345867011e+01,2.293084954551737553e+00,7.471537478641852026e+00
4.339000000000000057e+01,4.294589606447438968e+01,3.082689283997505747e+00,7.385930915405127806e+00
4.406000000000000227e+01,4.688982192913557157e+01,2.081463327748041880e+00,7.438136730183593670e+00
4.428999999999999915e+01,4.390975330883511418e+01,2.029965736964585155e+00,7.459559719694521362e+00
4.364999999999999858e+01,4.119379812969933141e+01,2.915425386086496040e+00,7.400770618475426943e+00
4.350999999999999801e+01,4.653001014191676177e+01,2.709239552006063700e+00,7.376233720734452604e+00
4.421000000000000085e+01,4.596254356240608985e+01,1.979279898270812854e+00,7.437992067946453290e+00
4.435000000000000142e+01,4.249546119812058720e+01,2.059387224124880067e+00,7.451598737728089006e+00
4.328000000000000114e+01,4.126556634586463446e+01,3.316540810849990528e+00,7.350914809656639903e+00
4.377000000000000313e+01,4.805382700545176533e+01,2.321068695520175140e+00,7.382459252757092472e+00
4.465999999999999659e+01,4.503729283872091571e+01,1.651554247784338125e+00,7.500000000000000000e+00
4.359000000000000341e+01,3.798618509097747165e+01,3.197384088442936978e+00,7.372438814546102392e+00
4.354999999999999716e+01,4.584472838571459619e+01,2.711381535277952448e+00,7.353183862194475395e+00
4.432000000000000028e+01,4.698437464454914902e+01,1.789494400608550029e+00,7.418472641569612946e+00
4.424000000000000199e+01,4.080067928740604088e+01,2.294210371923415259e+00,7.416132017392017772e+00
4.304999999999999716e+01,4.255186564511354419e+01,3.482050093994993656e+00,7.299850220117710897e+00
4.379999999999999716e+01,4.844284128721839977e+01,2.261749619853704374e+00,7.357053007518270071e+00
4.439000000000000057e+01,4.431314094360925537e+01,1.892695217455898193e+00,7.413648918921854403e+00
4.364999999999999858e+01,4.097412283872179017e+01,2.929908488123409871e+00,7.346499127782765370e+00
4.354999999999999716e+01,4.593760823402315907e+01,2.704957336950276847e+00,7.326218137705504674e+00
4.428999999999999915e+01,4.705328987086402748e+01,1.665921746714272622e+00,7.415049966404127169e+00
4.414999999999999858e+01,3.956242502706756881e+01,1.512878147086023084e+00,7.352747580049214804e+00
4.300000000000000000e+01,3.635786207593996266e+01,2.919429320951412610e+00,7.057574569618775939e+00
4.332999999999999829e+01,4.636538425093902305e+01,1.573500785027786675e+00,7.125857370145771696e+00
4.364999999999999858e+01,3.754216329248114192e+01,1.500000000000000000e+00,7.236923741796823961e+00
4.271000000000000085e+01,3.575644048251878360e+01,1.686926492268511879e+00,6.825133934390750667e+00
4.232000000000000028e+01,3.754615698552633773e+01,1.676742599194355421e+00,6.778682945334010057e+00
4.228000000000000114e+01,3.748042242406025082e+01,1.594213606932085137e+00,6.823869055949840501e+00
4.214000000000000057e+01,3.666928390319544206e+01,1.532499645143661438e+00,6.857759739999865545e+00
4.181000000000000227e+01,3.676522615770674207e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.802605030904021005e-316,0.000000000000000000e+00,-2.339157540574303331e-03,-2.339157540574303331e-03
4.843309716081072953e-316,1.000000000000000000e+00,-1.591986865356730396e-01,-1.591986865356730396e-01
4.848263811125052300e-316,7.027706940382349998e-01,7.187107092866758251e-02,7.187107092866758251e-02
4.915671756328531941e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.891713920282914886e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.859777516935736709e-316,6.483828627744779860e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.786254224794292456e-316,1.000000000000000000e+00,9.366823837305211092e-03,9.366823837305211092e-03
4.878939358944043615e-316,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.917522328611594914e-316,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.842334232869923995e-316,2.636051903530091112e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.299405165149311646e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.888752688428000791e-316,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.855366498849666060e-316,7.088629063463539048e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.853437666568301834e-316,1.273206944836952903e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.893206393785872124e-316,5.282995292026118062e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.674271347517349030e-316,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.874517273787506122e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.891581115437312759e-316,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.887887875921520273e-316,6.996233710678155804e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.804568645406852456e-316,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.917081226802987849e-316,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.893108371161737220e-316,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.843116832852936530e-316,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.848146816380117093e-316,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.889031736704771927e-316,3.333333333333333148e-01,9.995194959400481860e-01,9.995194959400481860e-01
4.858995707457757521e-316,6.666666666666666297e-01,-1.152513724020598929e+00,-1.152513724020598929e+00
4.913345300015394679e-316,3.333333333333333148e-01,-2.020101763495985470e+00,-2.020101763495985470e+00
4.806146493453411061e-316,3.333333333333333148e-01,-1.000088979365284958e+00,-1.000088979365284958e+00
5.325457708039595284e-316,3.333333333333333148e-01,-2.000647111331014472e+00,-2.000647111331014472e+00
4.855932500453541792e-316,3.333333333333333148e-01,1.233736824090575501e+00,1.233736824090575501e+00
