Ts (degC),I (a.u.),P (W),q (slm)
3.638000000000000256e+01,3.142900675432317215e+01,3.499243687186890384e+00,3.507714611084931100e+00
4.025000000000000000e+01,4.540856585977417836e+01,3.499961302801540164e+00,3.500444501332917291e+00
4.238000000000000256e+01,5.044588653383453192e+01,3.499916246485760052e+00,6.030603887795617624e+00
4.246000000000000085e+01,5.424645089041298007e+01,3.307347393948460113e+00,7.499297010505035388e+00
4.111999999999999744e+01,4.799509434135390507e+01,3.499960416497732041e+00,3.500465118780009544e+00
4.075000000000000000e+01,4.852707347199282850e+01,3.499949325094016572e+00,3.500577987928624513e+00
4.186999999999999744e+01,4.942217070451064131e+01,3.499958656357549103e+00,3.500585013380884902e+00
4.292999999999999972e+01,4.972700453966248091e+01,3.110501274631469748e+00,7.499268066475703876e+00
4.382999999999999829e+01,5.134733031372120848e+01,2.013483886903157050e+00,7.499359957987889125e+00
4.267000000000000171e+01,4.470375664454925868e+01,3.499900649428161259e+00,5.251076250981682847e+00
4.217999999999999972e+01,4.862301819022487592e+01,3.499969855836638555e+00,3.500382395865135443e+00
4.288000000000000256e+01,4.864724643045168051e+01,3.240808146577887072e+00,7.499220312932653343e+00
4.378000000000000114e+01,4.949252967180488127e+01,2.198110704558605910e+00,7.499329186331068264e+00
4.310999999999999943e+01,4.500063019454941582e+01,3.245054727890180235e+00,7.499265500809457308e+00
4.277000000000000313e+01,4.620882458514967084e+01,3.499997474856565649e+00,7.208743580691293396e+00
4.310999999999999943e+01,4.610911530000030467e+01,3.167363692680642551e+00,7.499243659128978834e+00
4.336999999999999744e+01,4.567858730582767635e+01,2.913424468892890751e+00,7.499244539037031920e+00
4.334000000000000341e+01,4.700489744718018414e+01,2.853251477908609335e+00,7.499239241512999143e+00
4.325000000000000000e+01,4.695608126334568766e+01,2.955017968996425992e+00,7.499227747103142327e+00
4.328000000000000114e+01,4.690114765826986343e+01,2.926084965926829984e+00,7.499221763161030729e+00
4.339999999999999858e+01,4.655110945545185075e+01,2.819488715439780080e+00,7.499225090624502599e+00
4.356000000000000227e+01,4.622779031560101970e+01,2.667310888034923000e+00,7.499234233263221583e+00
4.360999999999999943e+01,4.565207026804594648e+01,2.653022545119954945e+00,7.499230144119832353e+00
4.361999999999999744e+01,4.515421614812056816e+01,2.676986006638591764e+00,7.499220941166467647e+00
4.346000000000000085e+01,4.437821769135403827e+01,2.906207100868209103e+00,7.499193735685024009e+00
4.361999999999999744e+01,4.611487548157827376e+01,2.609656493455078330e+00,7.499209312701518471e+00
4.370000000000000284e+01,4.472288005319497728e+01,2.619794426631221640e+00,7.499203898228293141e+00
4.367000000000000171e+01,4.456380492744386856e+01,2.663723656449286104e+00,7.499190283101036414e+00
4.363000000000000256e+01,4.371702374323388796e+01,2.766777723411084633e+00,7.499172677601395165e+00
4.359000000000000341e+01,4.486640909436054869e+01,2.729931354346230243e+00,7.499163009566732541e+00
4.367999999999999972e+01,4.530907584586391579e+01,2.600560677537740784e+00,7.499167443925095711e+00
