Ts (degC),I (a.u.),P (W),q (slm)
3.463000000000000256e+01,2.870481288947380349e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.778000000000000114e+01,4.526628838928585452e+01,3.450882991640078501e+00,3.613390325892596788e+00
4.043999999999999773e+01,5.214340563947423135e+01,3.486260597696799302e+00,3.526138664836829584e+00
4.039999999999999858e+01,4.750895521860907422e+01,3.482736065126823544e+00,3.534831206686113614e+00
4.120000000000000284e+01,4.983027636654174586e+01,3.491278614354660359e+00,3.513762748617345721e+00
4.196000000000000085e+01,4.974308032443546068e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.242999999999999972e+01,5.050935447124081179e+01,3.483212976474539424e+00,6.355489644980163888e+00
4.293999999999999773e+01,4.919552308082757008e+01,3.068670708422602811e+00,7.490189337107247880e+00
4.250000000000000000e+01,4.931907626560103353e+01,3.474639328560138907e+00,6.319071827020710685e+00
4.214000000000000057e+01,4.948391157293225007e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.242000000000000171e+01,5.027959763063971366e+01,3.459633340965762471e+00,6.376599583610419231e+00
4.346000000000000085e+01,4.952951999097755476e+01,2.510546185688373289e+00,7.500000000000000000e+00
4.318999999999999773e+01,4.684869502105203054e+01,3.034563367279671020e+00,7.487227557717698545e+00
4.303000000000000114e+01,4.752789877556419640e+01,3.143640488293494961e+00,7.478197928834475761e+00
4.284000000000000341e+01,4.766767556842131626e+01,3.331707798511470031e+00,7.463380431329097675e+00
4.297999999999999687e+01,4.753372055018868991e+01,3.201745223785018801e+00,7.471802928335060656e+00
4.329999999999999716e+01,4.805810156278258916e+01,2.826706209034615114e+00,7.498135567817348246e+00
4.335000000000000142e+01,4.802280135676677020e+01,2.782272848035636681e+00,7.500000000000000000e+00
4.345000000000000284e+01,4.672708324905966037e+01,2.767493837675310431e+00,7.500000000000000000e+00
4.360000000000000142e+01,4.644555868590285286e+01,2.621781573784861319e+00,7.500000000000000000e+00
4.370000000000000284e+01,4.584033556973741952e+01,2.552775314262951678e+00,7.500000000000000000e+00
4.364000000000000057e+01,4.545614279154190029e+01,2.644451317621229425e+00,7.500000000000000000e+00
4.346000000000000085e+01,4.553263396240628680e+01,2.836748848413785495e+00,7.500000000000000000e+00
4.371000000000000085e+01,4.666768291635427346e+01,2.485712936179297117e+00,7.500000000000000000e+00
4.382000000000000028e+01,4.493628517218066065e+01,2.481705617940974218e+00,7.500000000000000000e+00
4.378999999999999915e+01,4.499513609492561272e+01,2.510558521298549728e+00,7.500000000000000000e+00
4.365999999999999659e+01,4.395124484774358820e+01,2.723562994241011559e+00,7.500000000000000000e+00
4.372999999999999687e+01,4.542801694342161767e+01,2.547010910596212874e+00,7.500000000000000000e+00
4.395000000000000284e+01,4.594054252669228333e+01,2.270883913875551663e+00,7.500000000000000000e+00
4.390999999999999659e+01,4.411549132556410768e+01,2.437806439404049730e+00,7.500000000000000000e+00
4.367999999999999972e+01,4.551262361390949707e+01,2.595864076157687439e+00,7.500000000000000000e+00
4.384000000000000341e+01,4.527861192575188909e+01,2.435958004844072988e+00,7.500000000000000000e+00
4.388000000000000256e+01,4.377446048966245939e+01,2.493436390328283014e+00,7.500000000000000000e+00
4.381000000000000227e+01,4.435959934567602403e+01,2.530678475682578643e+00,7.500000000000000000e+00
4.371999999999999886e+01,4.545343516127859829e+01,2.555554148426114836e+00,7.500000000000000000e+00
4.381000000000000227e+01,4.538852348289452721e+01,2.461062325553101449e+00,7.500000000000000000e+00
4.393999999999999773e+01,4.575161202011332051e+01,2.293788291533183976e+00,7.500000000000000000e+00
4.381000000000000227e+01,4.402499143251940694e+01,2.552846287195438713e+00,7.500000000000000000e+00
4.384000000000000341e+01,4.488337674642917818e+01,2.461906636502997348e+00,7.500000000000000000e+00
4.385999999999999943e+01,4.487245014022477108e+01,2.440590706294436529e+00,7.500000000000000000e+00
4.379999999999999716e+01,4.469989599248066270e+01,2.517978761199780369e+00,7.500000000000000000e+00
4.370000000000000284e+01,4.504864320507528674e+01,2.604099467094660447e+00,7.500000000000000000e+00
4.378000000000000114e+01,4.604994162969858706e+01,2.448649127484508359e+00,7.500000000000000000e+00
4.400999999999999801e+01,4.361017705601544492e+01,2.360727965290698283e+00,7.500000000000000000e+00
4.400999999999999801e+01,4.340867910451077449e+01,2.374208591867223106e+00,7.500000000000000000e+00
4.389000000000000057e+01,4.419842266522488927e+01,2.452513802061740300e+00,7.500000000000000000e+00
4.396999999999999886e+01,4.353281619135406544e+01,2.409513799145059476e+00,7.500000000000000000e+00
4.396999999999999886e+01,4.487823249530063663e+01,2.318630328794829332e+00,7.500000000000000000e+00
4.393999999999999773e+01,4.397230474172937420e+01,2.412565281682640617e+00,7.500000000000000000e+00
4.372999999999999687e+01,4.375287335921131415e+01,2.657737039611770324e+00,7.500000000000000000e+00
4.400999999999999801e+01,4.477333707575218824e+01,2.281489842093738840e+00,7.500000000000000000e+00
