Ts (degC),I (a.u.),P (W),q (slm)
3.474000000000000199e+01,2.945617659191728777e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.465999999999999659e+01,2.891247753665421527e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.720000000000000284e+01,4.633655624210440038e+01,3.458454777869034658e+00,3.594716057074736071e+00
3.985999999999999943e+01,4.785814836484981072e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.050999999999999801e+01,4.741590290977383404e+01,3.483630980459050175e+00,3.532624080259417987e+00
4.120000000000000284e+01,4.925636469078899893e+01,3.490890828180661654e+00,3.514719144246875260e+00
4.200000000000000000e+01,4.963048331052623752e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.282999999999999829e+01,5.017622232744353994e+01,3.092400665003873783e+00,7.489544551260067351e+00
4.314000000000000057e+01,4.973036505620277126e+01,2.814084293481231569e+00,7.500000000000000000e+00
4.210000000000000142e+01,4.706415488402308256e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.185000000000000142e+01,4.981264104586412600e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.282000000000000028e+01,4.934365435432344782e+01,3.188036422157431105e+00,7.478914184565333301e+00
4.371999999999999886e+01,4.932968258797051675e+01,2.259865233389544592e+00,7.500000000000000000e+00
4.303999999999999915e+01,4.591405012612697334e+01,3.272693798945256471e+00,7.469728185687420030e+00
4.302000000000000313e+01,4.784592337725618449e+01,3.126765562271160981e+00,7.479129928463976285e+00
4.328999999999999915e+01,4.689596645131525321e+01,2.931947485156499944e+00,7.492751514817900471e+00
4.346000000000000085e+01,4.708888079605227972e+01,2.732284150687868340e+00,7.500000000000000000e+00
4.374000000000000199e+01,4.742467868684142474e+01,2.402246791355541866e+00,7.500000000000000000e+00
4.372999999999999687e+01,4.588083669248087659e+01,2.517284348147365236e+00,7.500000000000000000e+00
4.352000000000000313e+01,4.487946681992554687e+01,2.815223094827863815e+00,7.500000000000000000e+00
4.367000000000000171e+01,4.624987511785774075e+01,2.558054861606831487e+00,7.500000000000000000e+00
4.406000000000000227e+01,4.590498855733157768e+01,2.153202239830375397e+00,7.500000000000000000e+00
4.367000000000000171e+01,4.338998438345791442e+01,2.750794734187579582e+00,7.500000000000000000e+00
4.346999999999999886e+01,4.562151026278279176e+01,2.819645394986668219e+00,7.500000000000000000e+00
4.371999999999999886e+01,4.656648800695504775e+01,2.481432584191594515e+00,7.500000000000000000e+00
4.404999999999999716e+01,4.514199855169167819e+01,2.215265769774391380e+00,7.500000000000000000e+00
4.368999999999999773e+01,4.465632999981261975e+01,2.643019104983079792e+00,7.500000000000000000e+00
4.353999999999999915e+01,4.554353346766916388e+01,2.747692323396284664e+00,7.500000000000000000e+00
4.377000000000000313e+01,4.544196900000014949e+01,2.502033347503171523e+00,7.500000000000000000e+00
4.410999999999999943e+01,4.544852003627826065e+01,2.128338760026257770e+00,7.500000000000000000e+00
4.389000000000000057e+01,4.341966730376016415e+01,2.506552846493243170e+00,7.500000000000000000e+00
4.357999999999999829e+01,4.456169351785784727e+01,2.769623011232883236e+00,7.500000000000000000e+00
4.407000000000000028e+01,4.537867845056416627e+01,2.176636267243047484e+00,7.500000000000000000e+00
4.425000000000000000e+01,4.345536170526347775e+01,2.108726251693961107e+00,7.500000000000000000e+00
4.385000000000000142e+01,4.173971207086462698e+01,2.663352002155470188e+00,7.500000000000000000e+00
4.382999999999999829e+01,4.518204881334557399e+01,2.452951926946752792e+00,7.500000000000000000e+00
4.435000000000000142e+01,4.424664016466247318e+01,1.945250291665073128e+00,7.500000000000000000e+00
4.407999999999999829e+01,4.079857280526304208e+01,2.474075096719644762e+00,7.500000000000000000e+00
4.339000000000000057e+01,4.420221679680523863e+01,3.001597947443515046e+00,7.491813398144971714e+00
4.393999999999999773e+01,4.612605831485018371e+01,2.268096185880251525e+00,7.500000000000000000e+00
4.452000000000000313e+01,4.447049885526346458e+01,1.743119795048112541e+00,7.500000000000000000e+00
4.364000000000000057e+01,3.895058435413526610e+01,3.081196897105516364e+00,7.500000000000000000e+00
4.375000000000000000e+01,4.624307031823369840e+01,2.468372816801911007e+00,7.500000000000000000e+00
4.439000000000000057e+01,4.664864573797029124e+01,1.738501147048275408e+00,7.500000000000000000e+00
4.392000000000000171e+01,3.974451870563925837e+01,2.719998464397106908e+00,7.500000000000000000e+00
4.356000000000000227e+01,4.460631891090311285e+01,2.786977270750315760e+00,7.500000000000000000e+00
4.406000000000000227e+01,4.573417379718043208e+01,2.162043082674767636e+00,7.500000000000000000e+00
4.439999999999999858e+01,4.324722402349696893e+01,1.956556422465253853e+00,7.500000000000000000e+00
4.439999999999999858e+01,3.976659365300750437e+01,2.191242733954806177e+00,7.500000000000000000e+00
4.267999999999999972e+01,4.287385683890954624e+01,3.500000000000000000e+00,7.419239393859212939e+00
4.385999999999999943e+01,4.771814244586410325e+01,2.247234906064008442e+00,7.500000000000000000e+00
4.457000000000000028e+01,4.477537457368502771e+01,1.666430886366339070e+00,7.500000000000000000e+00
4.411999999999999744e+01,3.774042144981203961e+01,2.634792106798105493e+00,7.500000000000000000e+00
4.396000000000000085e+01,4.477438169379631461e+01,2.335707505120601546e+00,7.500000000000000000e+00
4.440999999999999659e+01,4.405164890244386555e+01,1.890473223511520473e+00,7.500000000000000000e+00
4.420000000000000284e+01,4.023778291184210332e+01,2.378122038389009596e+00,7.500000000000000000e+00
4.395000000000000284e+01,4.297850835000036795e+01,2.467463023712380021e+00,7.500000000000000000e+00
4.440999999999999659e+01,4.464719698308230988e+01,1.849910512969056064e+00,7.500000000000000000e+00
4.414000000000000057e+01,4.007092735263167071e+01,2.454848221345976800e+00,7.500000000000000000e+00
4.364000000000000057e+01,4.413967275507490484e+01,2.728970789974319189e+00,7.500000000000000000e+00
4.425999999999999801e+01,4.505794129116598867e+01,1.986468495011704860e+00,7.500000000000000000e+00
4.450000000000000000e+01,4.259166953458640137e+01,1.889322458072737687e+00,7.500000000000000000e+00
4.346000000000000085e+01,3.987480277838348997e+01,3.213884959205915326e+00,7.485782513918516123e+00
4.389000000000000057e+01,4.768450525206829838e+01,2.215055173016401646e+00,7.500000000000000000e+00
4.459000000000000341e+01,4.577591663571477909e+01,1.586645736097627601e+00,7.500000000000000000e+00
