Ts (degC),I (a.u.),P (W),q (slm)
3.549000000000000199e+01,3.217739674454875853e+01,3.498854267643109583e+00,3.511450537755133716e+00
3.860999999999999943e+01,4.696550992669214963e+01,3.499895513370729017e+00,3.501069600616929733e+00
4.113000000000000256e+01,5.313362224342137097e+01,3.499967573025008605e+00,3.500377542224883509e+00
4.147999999999999687e+01,5.481231112330871014e+01,3.499949872165508680e+00,3.500744402507757869e+00
4.186999999999999744e+01,5.059708514097800247e+01,3.499963921184689575e+00,3.500490998143818366e+00
4.235000000000000142e+01,4.890197309154183358e+01,3.499889642069184958e+00,4.745795196984671449e+00
4.257000000000000028e+01,4.910116253571482758e+01,3.499951361200522637e+00,7.063925492225240355e+00
4.236999999999999744e+01,4.818263284511338185e+01,3.499880835006029312e+00,4.485465536060872616e+00
4.131000000000000227e+01,4.832619145093945434e+01,3.499964173988638017e+00,3.500421440080387470e+00
4.189000000000000057e+01,4.880884933477430820e+01,3.499954747175446634e+00,3.500622083341932367e+00
4.324000000000000199e+01,4.925601237857172521e+01,2.804761989645683684e+00,7.499281489182537896e+00
4.396999999999999886e+01,4.980779244135403161e+01,1.968398876945729015e+00,7.499362578954860581e+00
4.281000000000000227e+01,4.565462268383514299e+01,3.499985380798974255e+00,7.252942829639972722e+00
4.184000000000000341e+01,4.575272808609096842e+01,3.499970636323392892e+00,3.500343309727893093e+00
4.234000000000000341e+01,4.853592316071450341e+01,3.499880057830317082e+00,4.412370661760894208e+00
4.300000000000000000e+01,4.938369968853326952e+01,3.058065868055887204e+00,7.499242198584578745e+00
4.389000000000000057e+01,4.854780569097765408e+01,2.144119677424541237e+00,7.499326725348879563e+00
4.300000000000000000e+01,4.523740371484986866e+01,3.348666281866877981e+00,7.499303533162073876e+00
4.234000000000000341e+01,4.648868859981220680e+01,3.499971310380377787e+00,3.500352018389703002e+00
4.288000000000000256e+01,4.885559845601497386e+01,3.226205310265417125e+00,7.499232547171718721e+00
4.353999999999999915e+01,4.827159537575201398e+01,2.545929274975013978e+00,7.499262323808044250e+00
4.350000000000000000e+01,4.477071074830881514e+01,2.834995227227564474e+00,7.499235510028160689e+00
4.315999999999999659e+01,4.564548720338354570e+01,3.145215929624578077e+00,7.499214209310695267e+00
4.329999999999999716e+01,4.666176012913530968e+01,2.921005978180986951e+00,7.499209968892170508e+00
4.325000000000000000e+01,4.642847770263096407e+01,2.991991345797111013e+00,7.499199958478337535e+00
4.332999999999999829e+01,4.525156518778261017e+01,2.987055544332465562e+00,7.499197149638289872e+00
4.352000000000000313e+01,4.660258892255559715e+01,2.684749787405559474e+00,7.499212199128358236e+00
4.368999999999999773e+01,4.555272315000036087e+01,2.572564374340211568e+00,7.499219577690734440e+00
4.353999999999999915e+01,4.483705877650346139e+01,2.786629313679599651e+00,7.499190647506474683e+00
4.339000000000000057e+01,4.491626004135417816e+01,2.944987025014866422e+00,7.499169576298546858e+00
4.353000000000000114e+01,4.645569197368472913e+01,2.684113209627303931e+00,7.499179963617786271e+00
4.382999999999999829e+01,4.527676167067574653e+01,2.438918844393952234e+00,7.499203529553305714e+00
4.365999999999999659e+01,4.349327838383471345e+01,2.749675277301954601e+00,7.499162758173481436e+00
4.343999999999999773e+01,4.441674783665361304e+01,2.925353548454017183e+00,7.499135509002357480e+00
4.364000000000000057e+01,4.602006407537663790e+01,2.594438908830402291e+00,7.499154253931537895e+00
4.372999999999999687e+01,4.463938944868452552e+01,2.592855964749194442e+00,7.499148569466541403e+00
4.350999999999999801e+01,4.396614790093917691e+01,2.880438448680753272e+00,7.499110540328322472e+00
4.350999999999999801e+01,4.399109554793173515e+01,2.878688514511515528e+00,7.499099406365417053e+00
