Ts (degC),I (a.u.),P (W),q (slm)
3.464000000000000057e+01,2.877615488176682135e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.453000000000000114e+01,2.872467787838343156e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.685999999999999943e+01,4.718876254172926821e+01,3.462556815552225942e+00,3.584599216466641813e+00
3.988000000000000256e+01,4.878423429022539182e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.021999999999999886e+01,4.730739567405964863e+01,3.486221912129282785e+00,3.526234074911193339e+00
4.086999999999999744e+01,4.970999007688021010e+01,3.488365905694376323e+00,3.520946351384980133e+00
4.156000000000000227e+01,4.930831965620250656e+01,3.495030909821724041e+00,3.504508475963949543e+00
4.222999999999999687e+01,4.911567385714305090e+01,3.500000000000000000e+00,3.644626067581359319e+00
4.282000000000000028e+01,4.984547999379657313e+01,3.133750102349393885e+00,7.485996701301785627e+00
4.309000000000000341e+01,5.088194558345804097e+01,2.764378662368462081e+00,7.500000000000000000e+00
4.214999999999999858e+01,4.870100730394782573e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.203000000000000114e+01,5.004441813834547759e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.271000000000000085e+01,5.022899278477412111e+01,3.265338278470859112e+00,7.473573698716647229e+00
4.365999999999999659e+01,4.850834672255573565e+01,2.396758288562818695e+00,7.500000000000000000e+00
4.310000000000000142e+01,4.679481096146584207e+01,3.135339079299257037e+00,7.479022327867056674e+00
4.271999999999999886e+01,4.736242043684137570e+01,3.500000000000000000e+00,7.211954423173422057e+00
4.278000000000000114e+01,4.771815722819516026e+01,3.434340595954668895e+00,7.455922610066277656e+00
4.282999999999999829e+01,4.677960979793193275e+01,3.449071281433071512e+00,7.453347658565736111e+00
4.293999999999999773e+01,4.739787832105255916e+01,3.260293701599694671e+00,7.465929747382377357e+00
4.310000000000000142e+01,4.689375895657835258e+01,3.140435590345970862e+00,7.474034076642567470e+00
4.332999999999999829e+01,4.696587209379625705e+01,2.883081820798830464e+00,7.495422674132646179e+00
4.349000000000000199e+01,4.764748536823360325e+01,2.661420053936588648e+00,7.500000000000000000e+00
4.363000000000000256e+01,4.679576688552643304e+01,2.565150322830157759e+00,7.500000000000000000e+00
4.357999999999999829e+01,4.648349014680516689e+01,2.641003074730939648e+00,7.500000000000000000e+00
4.346000000000000085e+01,4.534718715845784232e+01,2.849278319204505472e+00,7.500000000000000000e+00
4.342000000000000171e+01,4.687527857932305153e+01,2.789999194437647656e+00,7.500000000000000000e+00
4.371000000000000085e+01,4.666858463853323968e+01,2.485589791718609831e+00,7.500000000000000000e+00
4.395000000000000284e+01,4.572367587857177540e+01,2.285843661311640407e+00,7.500000000000000000e+00
4.346999999999999886e+01,4.422737878759476615e+01,2.913486915088538964e+00,7.500000000000000000e+00
4.322999999999999687e+01,4.611028556785764465e+01,3.049766981416778933e+00,7.482510163888106192e+00
