Ts (degC),I (a.u.),P (W),q (slm)
3.500000000000000000e+01,2.907249873157895337e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.729999999999999716e+01,4.466205815300665449e+01,3.459386568950215679e+00,3.592417984122607599e+00
4.053000000000000114e+01,4.831849232030061359e+01,3.484418648591515399e+00,3.530681457211151120e+00
4.054999999999999716e+01,4.733603151259461583e+01,3.483929381995684693e+00,3.531888133635691318e+00
4.102000000000000313e+01,5.042756137105244818e+01,3.490141644754459982e+00,3.516566852604154025e+00
4.195000000000000284e+01,4.903561768082746397e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.240999999999999659e+01,4.983194184248070968e+01,3.494853268345423647e+00,5.692300491115339867e+00
4.317000000000000171e+01,5.003179649154160558e+01,2.755430769468230068e+00,7.500000000000000000e+00
4.281000000000000227e+01,4.728386959454885385e+01,3.500000000000000000e+00,7.400112373249335462e+00
4.224000000000000199e+01,4.736161972725604841e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.246999999999999886e+01,4.913974195545163326e+01,3.465596856064677489e+00,6.065310809955144933e+00
4.331000000000000227e+01,4.920325423985007518e+01,2.696266134273372916e+00,7.500000000000000000e+00
4.361999999999999744e+01,4.955205565432309811e+01,2.348197206500087120e+00,7.500000000000000000e+00
4.353000000000000114e+01,4.627716083684128989e+01,2.710348712131771087e+00,7.500000000000000000e+00
4.327000000000000313e+01,4.601527460018861149e+01,3.013280277591474654e+00,7.490695800204100863e+00
4.342000000000000171e+01,4.711306715300673176e+01,2.774517722512960916e+00,7.500000000000000000e+00
4.406000000000000227e+01,4.658352957067608457e+01,2.107761615498413121e+00,7.500000000000000000e+00
4.414000000000000057e+01,4.478531815488680934e+01,2.141163989501543519e+00,7.500000000000000000e+00
4.346999999999999886e+01,4.270580144718014992e+01,3.016670463099358379e+00,7.500000000000000000e+00
4.347999999999999687e+01,4.617461088045182294e+01,2.771580283720444182e+00,7.500000000000000000e+00
4.415999999999999659e+01,4.663652176297040342e+01,1.994028330897894330e+00,7.500000000000000000e+00
4.403000000000000114e+01,4.342069713947452669e+01,2.353545323094092367e+00,7.500000000000000000e+00
4.314999999999999858e+01,4.457271374548801646e+01,3.241505591805565079e+00,7.475837594719004997e+00
4.359000000000000341e+01,4.761631682368463458e+01,2.553195746779500119e+00,7.500000000000000000e+00
4.417999999999999972e+01,4.666046174774373156e+01,1.970065871677503910e+00,7.500000000000000000e+00
4.381000000000000227e+01,4.245843638684117849e+01,2.659520814766204833e+00,7.500000000000000000e+00
4.329999999999999716e+01,4.391640535770739717e+01,3.120777801664617268e+00,7.488272050679454672e+00
4.385000000000000142e+01,4.692608545037655432e+01,2.314022704515442896e+00,7.500000000000000000e+00
4.432000000000000028e+01,4.485173763101517608e+01,1.938037484236413865e+00,7.500000000000000000e+00
4.365999999999999659e+01,4.085063617443613282e+01,2.932204528130735177e+00,7.500000000000000000e+00
4.342000000000000171e+01,4.588737294642899656e+01,2.855694249103615689e+00,7.497818466508395119e+00
4.439000000000000057e+01,4.655971030827006985e+01,1.745667616570636627e+00,7.500000000000000000e+00
4.457000000000000028e+01,4.135864575563908829e+01,1.898872059920252875e+00,7.500000000000000000e+00
4.339999999999999858e+01,3.978995712687977004e+01,3.288640446593990241e+00,7.494142936806357902e+00
4.396999999999999886e+01,4.699775511766926428e+01,2.176691250873556527e+00,7.500000000000000000e+00
4.460999999999999943e+01,4.453903713214311466e+01,1.640046841204327865e+00,7.500000000000000000e+00
4.382000000000000028e+01,3.781510178515043208e+01,2.960575984839472596e+00,7.500000000000000000e+00
4.374000000000000199e+01,4.552295153571464681e+01,2.528243552460782695e+00,7.500000000000000000e+00
4.418999999999999773e+01,4.635158248139047288e+01,1.978360126440704247e+00,7.500000000000000000e+00
4.411999999999999744e+01,4.189814909266914356e+01,2.355522640767034215e+00,7.500000000000000000e+00
4.311999999999999744e+01,4.393713264924726758e+01,3.315335981758473771e+00,7.464296188402318677e+00
4.388000000000000256e+01,4.767251924548835262e+01,2.229153606078344119e+00,7.500000000000000000e+00
4.420000000000000284e+01,4.481915491014966335e+01,2.070353239738644824e+00,7.500000000000000000e+00
4.377000000000000313e+01,4.183199816221792133e+01,2.743692900315073402e+00,7.500000000000000000e+00
4.390999999999999659e+01,4.606303631109069130e+01,2.304484577986370741e+00,7.500000000000000000e+00
4.429999999999999716e+01,4.330807548834575016e+01,2.062216071770706094e+00,7.500000000000000000e+00
4.389000000000000057e+01,4.146633010827066812e+01,2.636321167589319892e+00,7.500000000000000000e+00
4.371999999999999886e+01,4.508908027105225358e+01,2.578372405335832340e+00,7.500000000000000000e+00
4.411999999999999744e+01,4.656056275601478944e+01,2.039994742844942976e+00,7.500000000000000000e+00
4.389999999999999858e+01,4.275519167819530253e+01,2.538065849761679260e+00,7.500000000000000000e+00
4.371999999999999886e+01,4.395242004304579098e+01,2.654735991368074366e+00,7.500000000000000000e+00
4.393999999999999773e+01,4.500622037932329533e+01,2.342091072266738738e+00,7.500000000000000000e+00
4.438000000000000256e+01,4.400089623326979904e+01,1.926899619538459341e+00,7.500000000000000000e+00
4.403000000000000114e+01,4.060199490620303919e+01,2.540206474727068287e+00,7.500000000000000000e+00
4.346000000000000085e+01,4.415791415131521802e+01,2.925758791873668940e+00,7.489582257084057559e+00
4.424000000000000199e+01,4.608183697218024832e+01,1.939817519340875318e+00,7.500000000000000000e+00
4.435000000000000142e+01,4.139042283947374301e+01,2.135477851693017293e+00,7.500000000000000000e+00
4.356000000000000227e+01,4.157205087462391901e+01,2.990118969947305860e+00,7.497406389701493090e+00
4.389000000000000057e+01,4.578916899530093332e+01,2.343336359096914734e+00,7.500000000000000000e+00
4.443999999999999773e+01,4.458988835018868713e+01,1.820506470449996694e+00,7.500000000000000000e+00
4.372999999999999687e+01,3.944034022048865751e+01,2.947024944679995428e+00,7.500000000000000000e+00
4.415999999999999659e+01,4.647355395676654410e+01,2.000483588117600853e+00,7.500000000000000000e+00
4.465999999999999659e+01,4.181643236785702555e+01,1.765797947352216513e+00,7.500000000000000000e+00
4.371000000000000085e+01,3.876761359060142809e+01,3.013973142201713529e+00,7.500000000000000000e+00
4.409000000000000341e+01,4.665063396146567243e+01,2.065225718532875732e+00,7.500000000000000000e+00
4.472999999999999687e+01,4.344210688195492764e+01,1.593346109393528831e+00,7.500000000000000000e+00
4.353000000000000114e+01,3.658113932819547642e+01,3.358685262338504174e+00,7.488139427704352258e+00
4.352000000000000313e+01,4.676403907612723998e+01,2.683035170319415741e+00,7.468064443935899632e+00
4.488000000000000256e+01,4.730534585751943411e+01,1.500000000000000000e+00,7.500000000000000000e+00
4.428999999999999915e+01,3.901531125338355110e+01,2.360427125241733481e+00,7.500000000000000000e+00
4.314000000000000057e+01,4.234582212688006564e+01,3.397879545372097354e+00,7.425521084125335847e+00
4.420000000000000284e+01,4.604597503759395494e+01,1.985094051221029998e+00,7.500000000000000000e+00
4.461999999999999744e+01,4.284957439680527358e+01,1.739666815358672514e+00,7.500000000000000000e+00
4.347999999999999687e+01,3.831726988195479322e+01,3.296310668683222200e+00,7.450347551326576223e+00
4.403000000000000114e+01,4.653626799530123037e+01,2.138518862575057078e+00,7.484645178814001376e+00
4.464999999999999858e+01,4.429662168890930474e+01,1.630337227038888059e+00,7.500000000000000000e+00
4.375000000000000000e+01,3.763845046804522809e+01,3.045696519250823631e+00,7.463145567334921182e+00
4.364000000000000057e+01,4.605075465789505529e+01,2.599173794870964116e+00,7.436301223166527308e+00
4.435999999999999943e+01,4.678749370770660931e+01,1.759323985529781975e+00,7.497436223292062607e+00
4.440999999999999659e+01,4.033372270263173220e+01,2.139582679358690953e+00,7.500000000000000000e+00
4.332999999999999829e+01,4.169634810338346398e+01,3.232903192855090424e+00,7.401375140526956997e+00
4.396000000000000085e+01,4.767484253514985681e+01,2.138389952735844535e+00,7.446864409266526152e+00
4.460000000000000142e+01,4.467807973590296200e+01,1.658549256671195238e+00,7.500000000000000000e+00
4.363000000000000256e+01,3.726572631484962983e+01,3.202344063168670818e+00,7.423498504500189554e+00
4.396999999999999886e+01,4.678852107969844809e+01,2.187100030297920661e+00,7.436248782144398106e+00
