Ts (degC),I (a.u.),P (W),q (slm)
3.792000000000000171e+01,3.223980774530075166e+01,3.499568552730316195e+00,3.503015134966635635e+00
4.075000000000000000e+01,4.651465130018862482e+01,3.499968991409685870e+00,3.500328781991074667e+00
4.375000000000000000e+01,4.924782296729258491e+01,2.248046875856540172e+00,7.499355244602456949e+00
4.340999999999999659e+01,4.966907997631547289e+01,2.590049672048803320e+00,7.499310373153177167e+00
4.129999999999999716e+01,4.468461106240609126e+01,3.499958499276945023e+00,3.500492130782994149e+00
4.170000000000000284e+01,4.902269545996171729e+01,3.499973918494937664e+00,3.500308231507887058e+00
4.278999999999999915e+01,4.853525795582759628e+01,3.347014706318600208e+00,7.499322546501741016e+00
4.381000000000000227e+01,4.951953452650392506e+01,2.163437788501051617e+00,7.499343826372476762e+00
4.307999999999999829e+01,4.438360585093929700e+01,3.321086171095921191e+00,7.499305562194290786e+00
4.286999999999999744e+01,4.664173499830891956e+01,3.392309811581729839e+00,7.499372264332711424e+00
4.318999999999999773e+01,4.603506567744384625e+01,3.085135494771295228e+00,7.499253092745046700e+00
4.327000000000000313e+01,4.572479440826980124e+01,3.019461736446779732e+00,7.499247760834921728e+00
4.324000000000000199e+01,4.567547069774366975e+01,3.055699267943101205e+00,7.499243277397569685e+00
4.347999999999999687e+01,4.636644118759449640e+01,2.745016217649701940e+00,7.499257564717196622e+00
4.361999999999999744e+01,4.558043016541274284e+01,2.647120534162711536e+00,7.499262816993845782e+00
4.371000000000000085e+01,4.583361207293221184e+01,2.531029971978079107e+00,7.499267601615415835e+00
4.360999999999999943e+01,4.466900831221777679e+01,2.721922268056473193e+00,7.499242544244172137e+00
4.353000000000000114e+01,4.431178343289492005e+01,2.834375498172087227e+00,7.499225334113279295e+00
4.354999999999999716e+01,4.506267656447425196e+01,2.759893768244856105e+00,7.499221925249154097e+00
4.378999999999999915e+01,4.638103134812084249e+01,2.405242101394557519e+00,7.499249981535347942e+00
4.381000000000000227e+01,4.388310569379631687e+01,2.558451920530071533e+00,7.499229976778661211e+00
4.340999999999999659e+01,4.427721741597797944e+01,2.967921208391719023e+00,7.499181969003997139e+00
4.342999999999999972e+01,4.511022639530110467e+01,2.887684105589655381e+00,7.499176062223074091e+00
4.397999999999999687e+01,4.585340068646585365e+01,2.234598382680262230e+00,7.499239114303410503e+00
4.404999999999999716e+01,4.314663272593946886e+01,2.347808097639229263e+00,7.499221602499011041e+00
4.325999999999999801e+01,4.286422861409779017e+01,3.230858402280161634e+00,7.499158923628641560e+00
4.329999999999999716e+01,4.621696964943537722e+01,2.952167988242033747e+00,7.499128996677951520e+00
4.392000000000000171e+01,4.603373034022492760e+01,2.287518389357716675e+00,7.499194231004270961e+00
4.384000000000000341e+01,4.373491036353311756e+01,2.536046007063742724e+00,7.499158084987694650e+00
