Ts (degC),I (a.u.),P (W),q (slm)
3.396999999999999886e+01,2.811848405582722421e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.604999999999999716e+01,4.376539399342149039e+01,3.480512667118785597e+00,3.540314765100958105e+00
3.982999999999999829e+01,4.590540739003752435e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.014999999999999858e+01,4.748064212763143388e+01,3.489796002363967808e+00,3.517419309173809072e+00
4.064999999999999858e+01,4.917611634417236388e+01,3.486072937676249595e+00,3.526601490062496680e+00
4.159000000000000341e+01,5.009371967537671821e+01,3.496974832230056229e+00,3.500000000000000000e+00
4.242000000000000171e+01,4.957623954755563034e+01,3.499831317237114714e+00,5.576780861532842692e+00
4.278000000000000114e+01,4.972670396560094019e+01,3.227440681292596203e+00,7.479699212794713503e+00
4.249000000000000199e+01,4.801237488609058346e+01,3.497054456055823657e+00,5.269125528552220494e+00
4.189999999999999858e+01,5.146226293590286360e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.240999999999999659e+01,4.959978287312034695e+01,3.474533091737641577e+00,5.759956925867766309e+00
4.310000000000000142e+01,4.933640608477443834e+01,2.899057883648590739e+00,7.499772648042023704e+00
4.332000000000000028e+01,5.025439375657855123e+01,2.592760360938200392e+00,7.500000000000000000e+00
4.339000000000000057e+01,4.729309869642899145e+01,2.789184774626329855e+00,7.500000000000000000e+00
4.338000000000000256e+01,4.706276041748075301e+01,2.821967195261332773e+00,7.500000000000000000e+00
4.384000000000000341e+01,4.722818701804573038e+01,2.305878165914927003e+00,7.500000000000000000e+00
4.389000000000000057e+01,4.546363250582778903e+01,2.369950264154198738e+00,7.500000000000000000e+00
4.343999999999999773e+01,4.416854511090289037e+01,2.951096447520326294e+00,7.500000000000000000e+00
4.350999999999999801e+01,4.654107471654180728e+01,2.714121522015648047e+00,7.500000000000000000e+00
4.402000000000000313e+01,4.705628822030079306e+01,2.119549172433834450e+00,7.500000000000000000e+00
4.407000000000000028e+01,4.394811345733170782e+01,2.274260222848319302e+00,7.500000000000000000e+00
4.325999999999999801e+01,4.375931845545186150e+01,3.175856159621356589e+00,7.487056551368322488e+00
4.352000000000000313e+01,4.746874727876024025e+01,2.640168457064260288e+00,7.500000000000000000e+00
4.432000000000000028e+01,4.624546998326992764e+01,1.844606301511273472e+00,7.500000000000000000e+00
4.393999999999999773e+01,4.193894093458642658e+01,2.552078156027039579e+00,7.500000000000000000e+00
4.299000000000000199e+01,4.402425724342148783e+01,3.453898243789087719e+00,7.459828264815442367e+00
4.392000000000000171e+01,4.732696008890940220e+01,2.210339705732980775e+00,7.500000000000000000e+00
4.432000000000000028e+01,4.546652984266938802e+01,1.896743164449913976e+00,7.500000000000000000e+00
4.346999999999999886e+01,4.063944840507515721e+01,3.155161846573069528e+00,7.500000000000000000e+00
4.357000000000000028e+01,4.618159060432375185e+01,2.671413896938389598e+00,7.500000000000000000e+00
4.467999999999999972e+01,4.610915718327008506e+01,1.517597217522036468e+00,7.500000000000000000e+00
4.400999999999999801e+01,3.739012948364658939e+01,2.781393499655260726e+00,7.500000000000000000e+00
4.296000000000000085e+01,4.508299980563985798e+01,3.414630347361545581e+00,7.453663910655166092e+00
4.431000000000000227e+01,4.755071530319512618e+01,1.766450877170318456e+00,7.500000000000000000e+00
4.439999999999999858e+01,4.188428080263158648e+01,2.049838298030007611e+00,7.500000000000000000e+00
4.310000000000000142e+01,4.140373186466158018e+01,3.500000000000000000e+00,7.465295692711318765e+00
4.378000000000000114e+01,4.669963246071469598e+01,2.405208412734292533e+00,7.500000000000000000e+00
4.424000000000000199e+01,4.658794209642910999e+01,1.907788018809289721e+00,7.500000000000000000e+00
4.375999999999999801e+01,4.174711309116548108e+01,2.761063617764568878e+00,7.500000000000000000e+00
4.353000000000000114e+01,4.544908915601503452e+01,2.763626707492036427e+00,7.500000000000000000e+00
4.379999999999999716e+01,4.692089438853299299e+01,2.367916430291663321e+00,7.500000000000000000e+00
4.396000000000000085e+01,4.400461891691731608e+01,2.388968944146110829e+00,7.500000000000000000e+00
4.372999999999999687e+01,4.370827013966222552e+01,2.661279061559008507e+00,7.500000000000000000e+00
4.353000000000000114e+01,4.513702922481182611e+01,2.784287559862577144e+00,7.500000000000000000e+00
4.388000000000000256e+01,4.669479124736775333e+01,2.294977377790944573e+00,7.500000000000000000e+00
4.395000000000000284e+01,4.350857563251953053e+01,2.433012928466760094e+00,7.500000000000000000e+00
4.357999999999999829e+01,4.288372897218079061e+01,2.881136744644913428e+00,7.500000000000000000e+00
