Ts (degC),I (a.u.),P (W),q (slm)
3.327000000000000313e+01,3.222630901353389987e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.686999999999999744e+01,4.506948875526338583e+01,3.494474408986856240e+00,3.503751290712143973e+00
3.859000000000000341e+01,4.455875429774363994e+01,3.500000000000000000e+00,3.501326741271704179e+00
3.882000000000000028e+01,4.568910739793219733e+01,3.500000000000000000e+00,3.501927992858548500e+00
3.910000000000000142e+01,4.627782604172910652e+01,3.500000000000000000e+00,3.502092045619860539e+00
4.000000000000000000e+01,4.429855324680542594e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.050999999999999801e+01,4.563999556748070319e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.077000000000000313e+01,4.663258473552627237e+01,3.500000000000000000e+00,3.500586197882400441e+00
4.121999999999999886e+01,4.778329064154191030e+01,3.500000000000000000e+00,3.501451519105573063e+00
4.157000000000000028e+01,4.792605592894783939e+01,3.500000000000000000e+00,3.501502143294519254e+00
4.175999999999999801e+01,5.009931971503745984e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.228000000000000114e+01,4.975507372218032032e+01,3.498846443483291324e+00,4.403232738843686711e+00
4.270000000000000284e+01,4.831115042932265169e+01,3.500000000000000000e+00,7.420230610723541176e+00
4.263000000000000256e+01,4.561441967142871334e+01,3.500000000000000000e+00,5.260937616150603624e+00
4.184000000000000341e+01,4.693185795056452747e+01,3.496882685486141895e+00,3.503370433148511154e+00
4.189999999999999858e+01,4.623964328120244716e+01,3.497890946609069296e+00,3.502189974837891739e+00
4.278999999999999915e+01,4.894186074755560867e+01,3.326400683003413405e+00,7.433752909891261140e+00
4.347999999999999687e+01,5.009401285827031813e+01,2.485402521651218333e+00,7.500000000000000000e+00
4.286999999999999744e+01,4.453988465244386674e+01,3.500000000000000000e+00,7.022201790786914088e+00
4.217000000000000171e+01,4.652172218176620788e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.254999999999999716e+01,4.968109801127839376e+01,3.478329839494938902e+00,7.182537726541822209e+00
4.321999999999999886e+01,4.983536641578972137e+01,2.789986034939991200e+00,7.490002556606492945e+00
4.324000000000000199e+01,4.567317697274363297e+01,3.061530101227319278e+00,7.482103306630126127e+00
4.285999999999999943e+01,4.763609065488660832e+01,3.341525266307913355e+00,7.435101979623537360e+00
4.275000000000000000e+01,4.586015867537656021e+01,3.498634860001519353e+00,6.968916651252930805e+00
4.253000000000000114e+01,4.676005770169230402e+01,3.402734677173965494e+00,5.679530530148523937e+00
4.292999999999999972e+01,4.899247544830888756e+01,3.168827157764515512e+00,7.445785228931969257e+00
4.343999999999999773e+01,4.653986010169199261e+01,2.780261360947947402e+00,7.500000000000000000e+00
4.353999999999999915e+01,4.523335581992570553e+01,2.762317226752078803e+00,7.500000000000000000e+00
4.324000000000000199e+01,4.580097515018855603e+01,3.052634107092717652e+00,7.477072731824942586e+00
4.284000000000000341e+01,4.511250780169155661e+01,3.500000000000000000e+00,7.410132948050787149e+00
4.313000000000000256e+01,4.665471634849678395e+01,3.113575310808968766e+00,7.462882420920369242e+00
4.310000000000000142e+01,4.674691620958648741e+01,3.140122793585436334e+00,7.458305912148446737e+00
4.325999999999999801e+01,4.602934737913585650e+01,3.014573064448103246e+00,7.477220076739852672e+00
4.334000000000000341e+01,4.612870188834520491e+01,2.919497190016441479e+00,7.487283078627799071e+00
4.352000000000000313e+01,4.595440835300676241e+01,2.733612834747679354e+00,7.500000000000000000e+00
4.357000000000000028e+01,4.689901161146591591e+01,2.611959903727257171e+00,7.500000000000000000e+00
4.360000000000000142e+01,4.589098229887252245e+01,2.650043206251300631e+00,7.500000000000000000e+00
4.354999999999999716e+01,4.660937647612729506e+01,2.654454251755086869e+00,7.500000000000000000e+00
4.350000000000000000e+01,4.659712192387235774e+01,2.710395270537646617e+00,7.500000000000000000e+00
4.356000000000000227e+01,4.670835896334539683e+01,2.636506178200045625e+00,7.500000000000000000e+00
4.361999999999999744e+01,4.519740765507501834e+01,2.677026345619295977e+00,7.500000000000000000e+00
4.353000000000000114e+01,4.563332873627869191e+01,2.745403308721002134e+00,7.500000000000000000e+00
4.357000000000000028e+01,4.514832292556442894e+01,2.735587773340376838e+00,7.500000000000000000e+00
4.352000000000000313e+01,4.722275943890972627e+01,2.644360520283007610e+00,7.500000000000000000e+00
4.359000000000000341e+01,4.620044546729241119e+01,2.639407005730044276e+00,7.500000000000000000e+00
4.361999999999999744e+01,4.616377050451092146e+01,2.608983656417764863e+00,7.500000000000000000e+00
4.367000000000000171e+01,4.591797976240653156e+01,2.571287296907630804e+00,7.500000000000000000e+00
4.361999999999999744e+01,4.620961543985006159e+01,2.605797385001816568e+00,7.500000000000000000e+00
4.336999999999999744e+01,4.469037617142878105e+01,2.988240931847204962e+00,7.472678015087131698e+00
4.353999999999999915e+01,4.687683565150354781e+01,2.646870513427493687e+00,7.499573659204609832e+00
4.385999999999999943e+01,4.663087491259479123e+01,2.311891083810835745e+00,7.500000000000000000e+00
4.379999999999999716e+01,4.367490149154201617e+01,2.586459698034349497e+00,7.500000000000000000e+00
4.356000000000000227e+01,4.468054592142907211e+01,2.779821568835508128e+00,7.493709622819677563e+00
4.346000000000000085e+01,4.586128952368479617e+01,2.806678400649226024e+00,7.482114042396149856e+00
4.377000000000000313e+01,4.692721137124075170e+01,2.390185165537824119e+00,7.500000000000000000e+00
4.385000000000000142e+01,4.552905910206834506e+01,2.400731276188952990e+00,7.500000000000000000e+00
4.353000000000000114e+01,4.422785428590299261e+01,2.844876702473217112e+00,7.484314199519484845e+00
4.342000000000000171e+01,4.668466535075148016e+01,2.792746573564294010e+00,7.474387345176283226e+00
4.384000000000000341e+01,4.534051786353303726e+01,2.425108545519733649e+00,7.500000000000000000e+00
4.392000000000000171e+01,4.464709104304572662e+01,2.385953461768751449e+00,7.500000000000000000e+00
4.367999999999999972e+01,4.430553789812070420e+01,2.674331102312110353e+00,7.500000000000000000e+00
4.354999999999999716e+01,4.469049689379635026e+01,2.790346681996084044e+00,7.482579789139594872e+00
4.393999999999999773e+01,4.644580998552655160e+01,2.237147030503135792e+00,7.500000000000000000e+00
4.392999999999999972e+01,4.388151412951075514e+01,2.429038625710254085e+00,7.500000000000000000e+00
4.327000000000000313e+01,4.373436341729251353e+01,3.166163829878695601e+00,7.439420363243697487e+00
4.374000000000000199e+01,4.763821684680502955e+01,2.373342151826880908e+00,7.500000000000000000e+00
4.407000000000000028e+01,4.469168194398416460e+01,2.217819268348515838e+00,7.500000000000000000e+00
4.364999999999999858e+01,4.229018143364616122e+01,2.849677475157499362e+00,7.483384986765210911e+00
4.335999999999999943e+01,4.486479782030138352e+01,2.987436760242252021e+00,7.449643737569985547e+00
4.392000000000000171e+01,4.634615243853327371e+01,2.266370719919967858e+00,7.500000000000000000e+00
4.421000000000000085e+01,4.565263199661717408e+01,1.995995762781215710e+00,7.500000000000000000e+00
4.346000000000000085e+01,4.032918206334585420e+01,3.197292560638089309e+00,7.448715297823723880e+00
4.349000000000000199e+01,4.625359533778257770e+01,2.746448464606441764e+00,7.465625796844023832e+00
4.407999999999999829e+01,4.695930381146606436e+01,2.047056274051615610e+00,7.500000000000000000e+00
4.393999999999999773e+01,4.225640627142880135e+01,2.532921128053535753e+00,7.500000000000000000e+00
