Ts (degC),I (a.u.),P (W),q (slm)
3.482000000000000028e+01,2.855739609530064627e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.804999999999999716e+01,4.592971200563980716e+01,3.458521780899435072e+00,3.594550807744726129e+00
4.056000000000000227e+01,4.742195134680500956e+01,3.484065827866891674e+00,3.531551617680148247e+00
4.071000000000000085e+01,4.814058450507485531e+01,3.485883101348385527e+00,3.527069682706970077e+00
4.113000000000000256e+01,5.185177488947458357e+01,3.492041045004220301e+00,3.511882368681312094e+00
4.199000000000000199e+01,5.072963583778240348e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.249000000000000199e+01,5.034857445000058362e+01,3.477196890196402990e+00,6.803433861855854303e+00
4.249000000000000199e+01,4.973281153195486581e+01,3.478527714843199448e+00,6.437568865011362718e+00
4.352000000000000313e+01,4.880374696691693970e+01,2.505555303984144722e+00,7.500000000000000000e+00
4.356000000000000227e+01,4.736296245563958962e+01,2.597713490874633990e+00,7.500000000000000000e+00
4.353999999999999915e+01,4.701328641992548540e+01,2.649858673575331558e+00,7.500000000000000000e+00
4.310999999999999943e+01,4.655229696936069672e+01,3.146229265742989334e+00,7.478301980762863010e+00
4.359000000000000341e+01,4.683411471541279525e+01,2.606919462136242593e+00,7.500000000000000000e+00
4.388000000000000256e+01,4.617627882011340290e+01,2.332937390703812230e+00,7.500000000000000000e+00
4.367000000000000171e+01,4.550396609548776894e+01,2.608667420957766936e+00,7.500000000000000000e+00
4.346000000000000085e+01,4.484130869661719032e+01,2.883757002864639762e+00,7.500000000000000000e+00
4.389000000000000057e+01,4.604090962556453803e+01,2.330814833241154016e+00,7.500000000000000000e+00
4.403999999999999915e+01,4.466240307406015830e+01,2.259086611133522382e+00,7.500000000000000000e+00
4.370000000000000284e+01,4.375557113458670955e+01,2.693305401166917079e+00,7.500000000000000000e+00
4.375000000000000000e+01,4.538662641710467227e+01,2.528291939327260263e+00,7.500000000000000000e+00
4.421999999999999886e+01,4.445230673345778172e+01,2.075399572242373480e+00,7.500000000000000000e+00
4.378999999999999915e+01,4.226733041390889412e+01,2.694616754044131923e+00,7.500000000000000000e+00
4.354999999999999716e+01,4.540950700150368391e+01,2.745921672454900264e+00,7.500000000000000000e+00
4.434000000000000341e+01,4.641855383120228140e+01,1.810722488498076599e+00,7.500000000000000000e+00
4.442000000000000171e+01,4.059439678815780894e+01,2.115723818724199567e+00,7.500000000000000000e+00
4.342999999999999972e+01,4.140139872011278044e+01,3.147668069791476952e+00,7.499961556745867064e+00
4.421999999999999886e+01,4.707356630131521769e+01,1.897868334717726313e+00,7.500000000000000000e+00
4.488000000000000256e+01,4.315797816484978711e+01,1.511752840857422786e+00,7.500000000000000000e+00
4.363000000000000256e+01,3.639408125018798756e+01,3.265599434465856987e+00,7.500000000000000000e+00
4.396999999999999886e+01,4.729006339116609325e+01,2.157229386034335672e+00,7.500000000000000000e+00
4.467999999999999972e+01,4.395246192631498161e+01,1.603053063287779967e+00,7.500000000000000000e+00
4.327000000000000313e+01,3.690625944868418173e+01,3.500000000000000000e+00,7.481396149524115913e+00
4.397999999999999687e+01,4.685754963721781508e+01,2.175080322828116586e+00,7.500000000000000000e+00
4.467000000000000171e+01,4.448427352387241740e+01,1.577793091221411981e+00,7.500000000000000000e+00
4.328000000000000114e+01,3.751844997011281180e+01,3.500000000000000000e+00,7.480788407466825163e+00
4.414000000000000057e+01,4.706514776390927324e+01,1.985116820235672819e+00,7.500000000000000000e+00
4.457999999999999829e+01,4.301869411635424711e+01,1.775085404815466061e+00,7.500000000000000000e+00
4.328999999999999915e+01,3.841232766033837009e+01,3.500000000000000000e+00,7.480173135603877199e+00
4.357000000000000028e+01,4.712456780639030285e+01,2.606330042106697942e+00,7.500000000000000000e+00
4.478999999999999915e+01,4.674507334567601191e+01,1.500000000000000000e+00,7.500000000000000000e+00
4.365999999999999659e+01,3.792499855996237557e+01,3.127959786641822504e+00,7.500000000000000000e+00
4.352000000000000313e+01,4.625506125225624743e+01,2.719506767031527161e+00,7.500000000000000000e+00
4.446999999999999886e+01,4.654351872857168360e+01,1.657321547743186407e+00,7.500000000000000000e+00
4.418999999999999773e+01,3.951423216484957379e+01,2.438729456196536471e+00,7.500000000000000000e+00
4.321999999999999886e+01,4.485525582575115067e+01,3.142834152307069306e+00,7.470172360400884060e+00
