Ts (degC),I (a.u.),P (W),q (slm)
3.486999999999999744e+01,2.934454782067684064e+01,3.500000000000000000e+00,3.500000000000000000e+00
3.750999999999999801e+01,4.504943405977424931e+01,3.455481761964013465e+00,3.602048395380566426e+00
4.060999999999999943e+01,4.865012159379671886e+01,3.485346598994228273e+00,3.528392856510349951e+00
4.053999999999999915e+01,4.707449758815811691e+01,3.483662915483734857e+00,3.532545319024269492e+00
4.118999999999999773e+01,5.113354824530082965e+01,3.492070237878794892e+00,3.511810370401001968e+00
4.213000000000000256e+01,4.972812306936084781e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.278000000000000114e+01,4.908462110751950291e+01,3.342065224275744484e+00,7.472334244605510989e+00
4.320000000000000284e+01,4.993681508853307349e+01,2.733822594005785422e+00,7.500000000000000000e+00
4.228000000000000114e+01,4.814063377951057277e+01,3.500000000000000000e+00,3.643473257682130928e+00
4.215999999999999659e+01,4.941739108421128890e+01,3.500000000000000000e+00,3.565950016144686430e+00
4.306000000000000227e+01,5.032668428176678077e+01,2.852478489935446948e+00,7.500000000000000000e+00
4.382999999999999829e+01,5.008240872857188464e+01,2.080293564455507394e+00,7.500000000000000000e+00
4.297999999999999687e+01,4.618876003477427616e+01,3.314702101809449797e+00,7.465545973021242787e+00
4.252000000000000313e+01,4.693685684210463904e+01,3.454256033476038823e+00,5.315956559087785749e+00
4.321000000000000085e+01,4.907773500507476427e+01,2.824224603731280148e+00,7.500000000000000000e+00
4.361999999999999744e+01,4.718550303778258836e+01,2.550152954881013123e+00,7.500000000000000000e+00
4.360000000000000142e+01,4.738026271014988566e+01,2.558872675421813625e+00,7.500000000000000000e+00
4.335000000000000142e+01,4.582386312575160758e+01,2.938164068968073472e+00,7.497214205514007190e+00
4.367000000000000171e+01,4.640928777349688517e+01,2.547391099474880072e+00,7.500000000000000000e+00
4.389000000000000057e+01,4.647989064924745861e+01,2.301083498414938422e+00,7.500000000000000000e+00
4.364999999999999858e+01,4.399698630676644484e+01,2.731894513534392388e+00,7.500000000000000000e+00
4.320000000000000284e+01,4.553844834586392665e+01,3.121675986713778883e+00,7.481451442541075636e+00
4.359000000000000341e+01,4.706044451898407743e+01,2.590897796597907199e+00,7.500000000000000000e+00
4.372999999999999687e+01,4.763626065169203372e+01,2.398309953206561929e+00,7.500000000000000000e+00
4.372999999999999687e+01,4.565705930469847829e+01,2.531745757601376212e+00,7.500000000000000000e+00
4.338000000000000256e+01,4.403813292462348272e+01,3.024998889845316619e+00,7.496840329825485760e+00
4.353999999999999915e+01,4.666619729210465550e+01,2.672011955500573244e+00,7.500000000000000000e+00
4.396999999999999886e+01,4.627442364191731627e+01,2.226431015876091379e+00,7.500000000000000000e+00
4.378999999999999915e+01,4.408731866672940924e+01,2.571430343075417291e+00,7.500000000000000000e+00
4.345000000000000284e+01,4.492286774323348908e+01,2.888107791431837157e+00,7.500000000000000000e+00
4.361999999999999744e+01,4.623123459868477880e+01,2.613179175064839210e+00,7.500000000000000000e+00
4.396000000000000085e+01,4.552484121033764808e+01,2.287595706975734444e+00,7.500000000000000000e+00
4.370000000000000284e+01,4.425396480958631429e+01,2.658580079270516094e+00,7.500000000000000000e+00
4.342000000000000171e+01,4.512010345601515127e+01,2.907348415630065297e+00,7.497312773817088605e+00
4.386999999999999744e+01,4.517762150526315423e+01,2.409512326494350987e+00,7.500000000000000000e+00
4.414000000000000057e+01,4.606242284436099510e+01,2.053383208260366022e+00,7.500000000000000000e+00
4.365999999999999659e+01,4.178218170733080683e+01,2.868842913687830176e+00,7.500000000000000000e+00
4.349000000000000199e+01,4.518721031052618997e+01,2.825595642659243456e+00,7.500000000000000000e+00
4.389000000000000057e+01,4.686273330789426694e+01,2.273467468767816690e+00,7.500000000000000000e+00
4.422999999999999687e+01,4.524523342274378734e+01,2.009334907318792940e+00,7.500000000000000000e+00
4.357000000000000028e+01,4.228471936240624274e+01,2.933300727240989669e+00,7.500000000000000000e+00
4.342000000000000171e+01,4.663765014755561111e+01,2.804155155317964443e+00,7.493780342548023832e+00
4.382000000000000028e+01,4.644635939548827253e+01,2.377981011973022252e+00,7.500000000000000000e+00
