Ts (degC),I (a.u.),P (W),q (slm)
3.678000000000000114e+01,3.364058634191730590e+01,3.489954988745851860e+00,3.517027201638823097e+00
3.984000000000000341e+01,4.501890854661724717e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.239000000000000057e+01,5.238224375864628257e+01,3.500000000000000000e+00,7.085969852802478819e+00
4.236999999999999744e+01,5.025998886879645511e+01,3.498728991922233078e+00,5.578800817940385848e+00
4.107999999999999829e+01,4.917495593120266051e+01,3.489852928607058757e+00,3.517278912187665085e+00
4.142000000000000171e+01,5.003075433721799214e+01,3.493347718364023358e+00,3.508659724929857227e+00
4.235999999999999943e+01,5.043798537800702775e+01,3.484760854898722116e+00,5.738577410316173300e+00
4.334000000000000341e+01,5.007739751842129294e+01,2.578310641544338644e+00,7.500000000000000000e+00
4.350999999999999801e+01,4.850859309473720060e+01,2.546733213758641590e+00,7.500000000000000000e+00
4.278000000000000114e+01,4.637095472593945544e+01,3.478863426363149713e+00,7.005989900564664197e+00
4.274000000000000199e+01,4.762322756334543783e+01,3.500000000000000000e+00,7.327809151923883491e+00
4.314000000000000057e+01,4.774841419567601974e+01,3.008947920159144473e+00,7.488372434544598555e+00
4.329999999999999716e+01,4.798162024680505056e+01,2.826128664909592914e+00,7.500000000000000000e+00
4.365999999999999659e+01,4.713169781729243368e+01,2.509928692910921022e+00,7.500000000000000000e+00
4.384000000000000341e+01,4.693508542612710244e+01,2.325550458385417851e+00,7.500000000000000000e+00
4.371999999999999886e+01,4.582093868797041125e+01,2.532317074034820870e+00,7.500000000000000000e+00
4.328000000000000114e+01,4.467471182819502928e+01,3.092452911555104933e+00,7.490305744384924580e+00
4.340999999999999659e+01,4.641634387274368834e+01,2.832201363810786354e+00,7.500000000000000000e+00
4.388000000000000256e+01,4.795666520864654103e+01,2.212374359565487225e+00,7.500000000000000000e+00
4.372999999999999687e+01,4.468294065902293966e+01,2.597765585453085002e+00,7.500000000000000000e+00
4.349000000000000199e+01,4.587531302819522239e+01,2.780622415145369786e+00,7.500000000000000000e+00
4.345000000000000284e+01,4.595323562142878160e+01,2.819181436847425282e+00,7.500000000000000000e+00
4.368999999999999773e+01,4.680021390338358600e+01,2.498556589488852175e+00,7.500000000000000000e+00
4.385000000000000142e+01,4.595646063326999098e+01,2.379787779989593677e+00,7.500000000000000000e+00
4.370000000000000284e+01,4.424340776165364986e+01,2.659885747301480308e+00,7.500000000000000000e+00
4.336999999999999744e+01,4.482370047688002757e+01,2.982814112255942618e+00,7.495210081173836691e+00
4.371999999999999886e+01,4.696876696691702335e+01,2.453889452248558811e+00,7.500000000000000000e+00
4.392999999999999972e+01,4.605617238214341569e+01,2.284887841286332932e+00,7.500000000000000000e+00
4.361999999999999744e+01,4.449306901071491893e+01,2.730464820014868010e+00,7.500000000000000000e+00
4.336999999999999744e+01,4.487557906691656484e+01,2.978941461170418137e+00,7.493569890166838832e+00
4.375999999999999801e+01,4.578801104605198447e+01,2.489279696438455147e+00,7.500000000000000000e+00
4.414999999999999858e+01,4.779715646785776784e+01,1.925599393007419113e+00,7.500000000000000000e+00
4.360999999999999943e+01,4.076601964906007680e+01,2.992505256007869097e+00,7.500000000000000000e+00
4.338000000000000256e+01,4.545739928966219168e+01,2.928322872029406554e+00,7.492806145681937480e+00
4.393999999999999773e+01,4.782792096202958732e+01,2.153710156480429294e+00,7.500000000000000000e+00
4.406000000000000227e+01,4.317154834454871803e+01,2.336054091281108747e+00,7.500000000000000000e+00
4.360999999999999943e+01,4.261628211541273714e+01,2.867277549162887240e+00,7.500000000000000000e+00
4.375000000000000000e+01,4.686307330150392403e+01,2.427016199459816725e+00,7.500000000000000000e+00
4.396999999999999886e+01,4.456823962669191985e+01,2.340294030984606088e+00,7.500000000000000000e+00
4.357999999999999829e+01,4.416874713609109904e+01,2.795162630935877246e+00,7.500000000000000000e+00
4.332999999999999829e+01,4.590064994323376624e+01,2.952600646021801722e+00,7.485054640951289251e+00
4.406000000000000227e+01,4.693722640037653093e+01,2.081412253631122589e+00,7.500000000000000000e+00
4.427000000000000313e+01,4.344870226522478873e+01,2.086178265621442485e+00,7.500000000000000000e+00
4.314000000000000057e+01,4.155595538007521128e+01,3.453923685996555193e+00,7.465632632197435115e+00
4.364000000000000057e+01,4.728566564774369141e+01,2.518538848140750019e+00,7.500000000000000000e+00
4.425999999999999801e+01,4.598027743195498829e+01,1.926061622200806900e+00,7.500000000000000000e+00
4.340999999999999659e+01,4.143647965488717233e+01,3.165370707403631023e+00,7.489793639920399926e+00
4.353999999999999915e+01,4.596175763514980162e+01,2.717306457389662810e+00,7.500000000000000000e+00
4.421000000000000085e+01,4.756517242274406954e+01,1.873710505271490190e+00,7.500000000000000000e+00
