Ts (degC),I (a.u.),P (W),q (slm)
3.639999999999999858e+01,3.456234350808266953e+01,3.495187340599552606e+00,3.504122671305943015e+00
3.910999999999999943e+01,4.683922201071476366e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.171000000000000085e+01,5.072833006522520094e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.221999999999999886e+01,4.861436067180493126e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.246000000000000085e+01,5.023610062218033789e+01,3.484547431306019405e+00,6.426106406913461910e+00
4.274000000000000199e+01,4.903202557443543697e+01,3.456624855471490232e+00,7.464521870188832509e+00
4.196999999999999886e+01,4.788765636090286648e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.182999999999999829e+01,4.993104997951056134e+01,3.500000000000000000e+00,3.500000000000000000e+00
4.292999999999999972e+01,4.980563422105218763e+01,3.030654540433981303e+00,7.491154484709696249e+00
4.349000000000000199e+01,4.964665271672928526e+01,2.467910744143016366e+00,7.500000000000000000e+00
4.313000000000000256e+01,4.696821262951053910e+01,3.085059912337917432e+00,7.483901189231648488e+00
4.288000000000000256e+01,4.670747202349683391e+01,3.383109193391597991e+00,7.461070633017395259e+00
4.282999999999999829e+01,4.705511795244365203e+01,3.435667368047681691e+00,7.456681889377104966e+00
4.286999999999999744e+01,4.730866695451079096e+01,3.334426633494971703e+00,7.462542909962484927e+00
4.310999999999999943e+01,4.823802962988673926e+01,3.005834317456345328e+00,7.485682081506220165e+00
4.328000000000000114e+01,4.693700220169178294e+01,2.940019500795557850e+00,7.491218125770298997e+00
4.342000000000000171e+01,4.814891927593906473e+01,2.700499490577042749e+00,7.500000000000000000e+00
4.350000000000000000e+01,4.757287894454903210e+01,2.655516116551463135e+00,7.500000000000000000e+00
4.378000000000000114e+01,4.713817001447451105e+01,2.377460754502744411e+00,7.500000000000000000e+00
4.400000000000000000e+01,4.478043505826978077e+01,2.294980378587174741e+00,7.500000000000000000e+00
4.378999999999999915e+01,4.343913070601524140e+01,2.615838835789461747e+00,7.500000000000000000e+00
4.374000000000000199e+01,4.532057403552655472e+01,2.543677430942660855e+00,7.500000000000000000e+00
4.410000000000000142e+01,4.506338611635429459e+01,2.165828515228207962e+00,7.500000000000000000e+00
4.382999999999999829e+01,4.368658199661742003e+01,2.554926395330772593e+00,7.500000000000000000e+00
4.345000000000000284e+01,4.480891321860921295e+01,2.896153139110455577e+00,7.500000000000000000e+00
4.385000000000000142e+01,4.702584154624085500e+01,2.307500084556993958e+00,7.500000000000000000e+00
4.393999999999999773e+01,4.478768825526317698e+01,2.359623762032119210e+00,7.500000000000000000e+00
4.368999999999999773e+01,4.380075579248092765e+01,2.700477187593853579e+00,7.500000000000000000e+00
4.361999999999999744e+01,4.633491540338373227e+01,2.606234130306430252e+00,7.500000000000000000e+00
4.396000000000000085e+01,4.531607774323388327e+01,2.301730567379538961e+00,7.500000000000000000e+00
4.406000000000000227e+01,4.411463395037658586e+01,2.272927221405387499e+00,7.500000000000000000e+00
4.378000000000000114e+01,4.299944752161722761e+01,2.655351823348580886e+00,7.500000000000000000e+00
4.375999999999999801e+01,4.530558228834561163e+01,2.521612909020337412e+00,7.500000000000000000e+00
4.403999999999999915e+01,4.575121536090315999e+01,2.184146166338466699e+00,7.500000000000000000e+00
4.400999999999999801e+01,4.296141012067592158e+01,2.405177381611812049e+00,7.500000000000000000e+00
4.378000000000000114e+01,4.406578081071491937e+01,2.582981213429750511e+00,7.500000000000000000e+00
4.389000000000000057e+01,4.556641897951053011e+01,2.360911426981493033e+00,7.500000000000000000e+00
4.407999999999999829e+01,4.468296283251953582e+01,2.211882635092969451e+00,7.500000000000000000e+00
4.390999999999999659e+01,4.124640105394735201e+01,2.630198082501964407e+00,7.500000000000000000e+00
4.384000000000000341e+01,4.487675918966213828e+01,2.461984311358031086e+00,7.500000000000000000e+00
4.400999999999999801e+01,4.381381105432333101e+01,2.347019224959793871e+00,7.500000000000000000e+00
4.400999999999999801e+01,4.358342842838325026e+01,2.362448634896072708e+00,7.500000000000000000e+00
